0.01195	0.12238	0.01195	0.12234
0.01197	0.22900	0.01197	0.22900
0.01200	0.32745	0.01200	0.32745
0.01202	0.40955	0.01202	0.40955
0.01204	0.46985	0.01204	0.46988
0.01206	0.50092	0.01206	0.50089
0.01209	0.49860	0.01209	0.49863
0.01211	0.46259	0.01211	0.46259
0.01213	0.39587	0.01213	0.39587
0.01215	0.30640	0.01215	0.30640
0.01218	0.20340	0.01218	0.20343
0.01220	0.09760	0.01220	0.09766
0.01222	-0.00427	0.01222	-0.00427
0.01224	-0.09576	0.01224	-0.09573
0.01227	-0.17075	0.01227	-0.17075
0.01229	-0.22516	0.01229	-0.22513
0.01231	-0.25339	0.01231	-0.25342
0.01234	-0.25238	0.01234	-0.25241
0.01236	-0.21863	0.01236	-0.21863
0.01238	-0.15363	0.01238	-0.15363
0.01240	-0.06299	0.01240	-0.06296
0.01243	0.04529	0.01243	0.04529
0.01245	0.15942	0.01245	0.15942
0.01247	0.27042	0.01247	0.27042
0.01249	0.36926	0.01249	0.36923
0.01252	0.44946	0.01252	0.44946
0.01254	0.50711	0.01254	0.50711
0.01256	0.53864	0.01256	0.53864
0.01259	0.54163	0.01259	0.54166
0.01261	0.51422	0.01261	0.51419
0.01263	0.45401	0.01263	0.45398
0.01265	0.36679	0.01265	0.36679
0.01268	0.25909	0.01268	0.25909
0.01270	0.14017	0.01270	0.14017
0.01272	0.02319	0.01272	0.02319
0.01274	-0.08444	0.01274	-0.08447
0.01277	-0.17258	0.01277	-0.17258
0.01279	-0.23581	0.01279	-0.23578
0.01281	-0.27280	0.01281	-0.27280
0.01283	-0.28323	0.01283	-0.28323
0.01286	-0.26431	0.01286	-0.26434
0.01288	-0.21579	0.01288	-0.21579
0.01290	-0.14444	0.01290	-0.14444
0.01293	-0.04935	0.01293	-0.04932
0.01295	0.06018	0.01295	0.06018
0.01297	0.17102	0.01297	0.17099
0.01299	0.27521	0.01299	0.27521
0.01302	0.36029	0.01302	0.36029
0.01304	0.41925	0.01304	0.41922
0.01306	0.44870	0.01306	0.44873
0.01308	0.44781	0.01308	0.44781
0.01311	0.41705	0.01311	0.41705
0.01313	0.35898	0.01313	0.35898
0.01315	0.27618	0.01315	0.27618
0.01317	0.17300	0.01317	0.17297
0.01320	0.05499	0.01320	0.05502
0.01322	-0.06900	0.01322	-0.06900
0.01324	-0.18744	0.01324	-0.18744
0.01327	-0.29044	0.01327	-0.29044
0.01329	-0.36813	0.01329	-0.36813
0.01331	-0.41614	0.01331	-0.41614
0.01333	-0.43106	0.01333	-0.43106
0.01336	-0.41550	0.01336	-0.41550
0.01338	-0.37299	0.01338	-0.37299
0.01340	-0.30630	0.01340	-0.30627
0.01342	-0.22180	0.01342	-0.22177
0.01345	-0.12292	0.01345	-0.12292
0.01347	-0.01620	0.01347	-0.01614
0.01349	0.08884	0.01349	0.08887
0.01351	0.18274	0.01351	0.18271
0.01354	0.25491	0.01354	0.25491
0.01356	0.29800	0.01356	0.29797
0.01358	0.30707	0.01358	0.30704
0.01361	0.28244	0.01361	0.28244
0.01363	0.22827	0.01363	0.22830
0.01365	0.15030	0.01365	0.15030
0.01367	0.05502	0.01367	0.05502
0.01370	-0.05182	0.01370	-0.05185
0.01372	-0.16351	0.01372	-0.16351
0.01374	-0.27408	0.01374	-0.27408
0.01376	-0.37506	0.01376	-0.37506
0.01379	-0.45740	0.01379	-0.45743
0.01381	-0.51370	0.01381	-0.51370
0.01383	-0.53745	0.01383	-0.53745
0.01385	-0.52637	0.01385	-0.52637
